Net Metrekare,Oda Sayısı,Bulunduğu Kat,Banyo Sayısı,Binanın Yaşı,Binanın Kat Sayısı,Site İçerisinde,address,price,latitude,longitude
90.0,2+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2400000,40.8228769,29.3932622
75.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Çayırova - Emek Mahallesi,2330000,40.8188859,29.403421
120.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,3100000,40.8228769,29.3932622
85.0,2+1,1.Kat,1,5-10,4,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,2340000,40.8106236,29.4455
140.0,4+1,Düz Giriş (Zemin),3,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,3100000,40.8359257,29.4005185
105.0,3+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Akse Mahallesi,3100000,40.8359257,29.4005185
85.0,2+1,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2350000,40.8228769,29.3932622
85.0,2+1,1.Kat,1,5-10,8,Evet,Kocaeli - Çayırova - Akse Mahallesi,3100000,40.8359257,29.4005185
85.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2890000,40.8283772,29.3860054
110.0,2+1,4.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2250000,40.8228769,29.3932622
110.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,2850000,40.8361956,29.3787483
90.0,2+1,2.Kat,1,4,6,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2570000,40.8216853,29.4266385
65.0,2+1,Düz Giriş (Zemin),1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,1850000,40.8361956,29.3787483
165.0,4+1,1.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2850000,40.8283772,29.3860054
220.0,5+1,5.Kat,2,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,3850000,40.8283772,29.3860054
85.0,2+1,4.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2900000,40.8216853,29.4266385
80.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,2500000,40.8117542,29.3540715
240.0,5+2,4.Kat,2,4,4,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,4000000,40.8055082,29.4222855
85.0,2+1,2.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2750000,40.8216853,29.4266385
125.0,3+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gebze - Arapçeşme Mahallesi,3500000,40.8106236,29.4455
80.0,2+1,1.Kat,1,4,4,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,2425000,40.8055082,29.4222855
160.0,4+1,4.Kat,2,0 (Yeni),5,Hayır,Kocaeli - Gebze - Adem Yavuz Mahallesi,3600000,40.8176435,29.3787483
185.0,3+1,Villa Tipi,2,3,3,Hayır,Kocaeli - Başiskele - Damlar Mahallesi,7100000,40.6968245,29.9191194
120.0,3+1,3.Kat,1,4,4,Hayır,Kocaeli - İzmit - Gündoğdu Mahallesi,2950000,40.793316,29.9581538
70.0,2+1,2.Kat,1,2,5,Hayır,Kocaeli - Gebze - Mustafapaşa Mahallesi,2300000,40.8015696,29.4280895
177.0,4+1,Unknown,3,0 (Yeni),2,Evet,Kocaeli - Başiskele - Kılıçarslan Mahallesi,8600000,40.667677,29.9075516
55.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,3000000,40.7659429,29.7570809
90.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,2650000,40.7806769,29.3656846
140.0,3+1,Unknown,3,0 (Yeni),2,Evet,Kocaeli - Başiskele - Kılıçarslan Mahallesi,6700000,40.667677,29.9075516
125.0,3+1,4.Kat,1,11-15,5,Hayır,Kocaeli - Gölcük - Merkez Mahallesi,2150000,40.7208682,29.8222085
160.0,3+1,1.Kat,1,11-15,2,Hayır,Kocaeli - Başiskele - Yeniköy Merkez Mahallesi,3500000,40.6896527,29.8873054
140.0,2+1,Unknown,2,0 (Yeni),1,Evet,Kocaeli - Başiskele - Kılıçarslan Mahallesi,5950000,40.667677,29.9075516
170.0,4+1,1.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Gölcük - Karaköprü Mahallesi,2750000,40.7010052,29.8554841
125.0,3+1,1.Kat,1,1,4,Hayır,Kocaeli - Gölcük - Yazlık Yeni Mahallesi,3500000,40.7031023,29.8685028
110.0,4+1,3.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Gölcük - Ulaşlı Yalı Mahallesi,3800000,40.6912137,29.69337119999999
85.0,2+1,2.Kat,1,5-10,3,Evet,Kocaeli - Kartepe - Ataevler Mahallesi,2350000,40.7438656,30.0463012
140.0,4+1,3.Kat,2,4,3,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,3350000,40.8283772,29.3860054
80.0,2+1,1.Kat,1,5-10,3,Hayır,Kocaeli - Körfez - Barbaros Mahallesi,2150000,40.7625974,29.7730038
70.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gölcük - Ulaşlı Yalı Mahallesi,2300000,40.6912137,29.69337119999999
70.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2400000,40.7147344,29.9538172
180.0,3+1,Bahçe Katı,1,4,3,Hayır,Kocaeli - Gölcük - Cumhuriyet Mahallesi,6000000,40.7139441,29.7730038
85.0,2+1,1.Kat,1,11-15,3,Hayır,Kocaeli - İzmit - Malta Mahallesi,1980000,40.7904199,29.94803479999999
165.0,4+1,Bahçe Katı,1,5-10,3,Evet,Kocaeli - Gölcük - Şirinköy Mahallesi,2330000,40.6953781,29.8222085
70.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Gebze - Köşklü Çeşme Mahallesi,2150000,40.7956379,29.4077745
80.0,2+1,2.Kat,1,2,3,Hayır,Kocaeli - Başiskele - Yaylacık Mahallesi,2325000,40.7266596,29.9769441
135.0,3+1,Çatı Katı,1,5-10,3,Evet,Kocaeli - Başiskele - Fatih Mahallesi,3250000,40.6944072,29.9682719
110.0,3+1,1.Kat,1,21 Ve Üzeri,5,Hayır,Kocaeli - İzmit - Yenidoğan Mahallesi,2100000,40.7635231,29.9003211
110.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2250000,40.7548512,30.0361888
85.0,2+1,Yüksek Giriş,1,21 Ve Üzeri,5,Hayır,Kocaeli - Gölcük - Dumlupınar Mahallesi,1150000,40.7160544,29.8330601
115.0,3+1,2.Kat,1,0 (Yeni),7,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,4000000,40.8216853,29.4266385
200.0,4+1,6.Kat,2,5-10,6,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,4100000,40.7921818,29.436795
175.0,4+1,Yüksek Giriş,2,5-10,5,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,3850000,40.7921818,29.436795
95.0,2+1,4.Kat,1,5-10,5,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,2490000,40.8055082,29.4222855
130.0,3+1,Düz Giriş (Zemin),1,21 Ve Üzeri,5,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,2000000,40.7921818,29.436795
100.0,1.5+1,3.Kat,1,21 Ve Üzeri,3,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,1050000,40.8283772,29.3860054
125.0,3+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,3650000,40.8283772,29.3860054
145.0,3+1,2.Kat,1,0 (Yeni),2,Hayır,Kocaeli - Başiskele - Körfez Mahallesi,3600000,40.7107208,29.9191194
90.0,2+1,Bahçe Katı,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,1990000,40.7365963,30.0231861
145.0,4+1,Unknown,2,21 Ve Üzeri,3,Hayır,Kocaeli - Körfez - İlimtepe Mahallesi,8750000,40.7905943,29.7599761
180.0,4+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,2850000,40.8359257,29.4005185
120.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,3600000,40.8361956,29.3787483
180.0,4+1,4.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,4450000,40.8188859,29.403421
90.0,2+1,3.Kat,1,11-15,5,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2700000,40.8216853,29.4266385
110.0,3+1,2.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Akse Mahallesi,3350000,40.8359257,29.4005185
75.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,2450000,40.8055082,29.4222855
125.0,3+1,2.Kat,1,11-15,3,Hayır,Kocaeli - İzmit - Alikahya OSB Mahallesi,4250000,40.7718617,30.0332994
75.0,2+1,Yüksek Giriş,1,1,5,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,1720000,40.8117542,29.3540715
85.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,2400000,40.8361956,29.3787483
101.0,4+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,5000000,40.7659429,29.7570809
170.0,4+1,4.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,3750000,40.8188859,29.403421
80.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2170000,40.8283772,29.3860054
105.0,3+1,4.Kat,2,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Kadıköy Mahallesi,2310000,40.7665482,29.9465892
135.0,3+1,4.Kat,1,21 Ve Üzeri,7,Hayır,Kocaeli - Gebze - Osman Yılmaz Mahallesi,2480000,40.790836,29.4208345
85.0,2+1,4.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,2500000,40.8055082,29.4222855
130.0,3+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,3600000,40.8188859,29.403421
120.0,3+1,3.Kat,1,0 (Yeni),5,Evet,Kocaeli - Çayırova - Özgürlük Mahallesi,3400000,40.8283772,29.3860054
85.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2440000,40.8283772,29.3860054
90.0,2+1,2.Kat,2,2,4,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2500000,40.8216853,29.4266385
120.0,3+1,3.Kat,1,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Atatürk Mahallesi,3000000,40.8361956,29.3787483
220.0,5+2,Unknown,2,21 Ve Üzeri,2,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,6900000,40.8216853,29.4266385
244.0,3+1,Unknown,1,21 Ve Üzeri,1,Hayır,Kocaeli - Gebze - Mevlana Mahallesi,3450000,40.8055082,29.4222855
120.0,3+1,2.Kat,2,3,4,Hayır,Kocaeli - Gebze - Ulus Mahallesi,2650000,40.8066419,29.3932622
100.0,2+1,5.Kat,2,3,5,Hayır,Kocaeli - Gebze - Eskihisar Mahallesi,2430000,40.7704809,29.428568
105.0,3+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Gebze - Gaziler Mahallesi,2850000,40.8216853,29.4266385
188.0,5+1,2.Kat,1,11-15,5,Hayır,Kocaeli - Gebze - Tatlıkuyu Mahallesi,13500000,40.7921818,29.436795
90.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Sultan Orhan Mahallesi,3000000,40.8043091,29.4556552
150.0,4+1,Düz Giriş (Zemin),2,0 (Yeni),5,Hayır,Kocaeli - Çayırova - Emek Mahallesi,3200000,40.8188859,29.403421
110.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2350000,40.8283772,29.3860054
85.0,2+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2750000,40.8283772,29.3860054
140.0,4+1,Yüksek Giriş,2,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,3500000,40.8228769,29.3932622
100.0,3+1,1.Kat,1,5-10,3,Hayır,Kocaeli - Kandıra - Akçaova Mahallesi,4250000,41.037491,29.949942
180.0,5+1,Villa Tipi,4,0 (Yeni),2,Hayır,Kocaeli - İzmit - Akmeşe Atatürk Mahallesi,11670000,40.847358,30.198865
130.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,3400000,40.8283772,29.3860054
120.0,3+1,4.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,2650000,40.8105789,29.3874568
158.0,3+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Paşadağ Mahallesi,3800000,40.7064933,29.9827252
140.0,3+1,4.Kat,2,0 (Yeni),5,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3750000,40.7147344,29.9538172
170.0,4+1,3.Kat,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,3400000,40.71265229999999,29.9408065
95.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Emekevler Mahallesi,2350000,40.7387377,30.0723009
130.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,3150000,40.7365963,30.0231861
85.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,2300000,40.8359257,29.4005185
120.0,3+1,3.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,3000000,40.8228769,29.3932622
125.0,3+1,5.Kat,1,16-20,5,Evet,Kocaeli - Kandıra - Orhan Mahallesi,2100000,41.0720634,30.1355413
95.0,2+1,4.Kat,1,21 Ve Üzeri,7,Hayır,Kocaeli - İzmit - Yahyakaptan Mahallesi,2800000,40.7683026,29.9769441
145.0,3+1,Çatı Katı,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,3000000,40.7147344,29.9538172
110.0,3+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2900000,40.7548512,30.0361888
105.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2875000,40.7365963,30.0231861
98.0,2+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Uzunçiftlik Mahallesi,3150000,40.7527798,30.0636349
110.0,2+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2625000,40.7365963,30.0231861
145.0,3+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Serdar Mahallesi,3350000,40.71265229999999,29.9408065
125.0,3+1,4.Kat,2,0 (Yeni),5,Hayır,Kocaeli - Körfez - Fatih Mahallesi,3850000,40.753727,29.7961611
145.0,3+1,3.Kat,2,0 (Yeni),6,Evet,Kocaeli - Başiskele - Döngel Mahallesi,4250000,40.6918869,29.9364694
135.0,3+1,Çatı Katı,1,0 (Yeni),4,Hayır,Kocaeli - İzmit - Alikahya Fatih Mahallesi,3650000,40.770276,29.987535
85.0,2+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,3400000,40.7548512,30.0361888
135.0,3+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Uzunçiftlik Mahallesi,3750000,40.7527798,30.0636349
85.0,2+1,3.Kat,1,0 (Yeni),4,Evet,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,3400000,40.7548512,30.0361888
79.0,2+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2299999,40.7438656,30.0463012
90.0,2+1,Çatı Katı,1,5-10,3,Hayır,Kocaeli - Başiskele - Yaylacık Mahallesi,2150000,40.7266596,29.9769441
135.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Uzunçiftlik Mahallesi,3550000,40.7527798,30.0636349
91.0,3+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Derince - Mersincik Mahallesi,2590000,40.7705517,29.8511443
220.0,4+1,4.Kat,3,11-15,4,Hayır,Kocaeli - Körfez - Mimar Sinan Mahallesi,3850000,40.7659429,29.7570809
118.0,3+1,1.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Paşadağ Mahallesi,2950000,40.7064933,29.9827252
60.0,1+1,Yüksek Giriş,1,5-10,3,Hayır,Kocaeli - Darıca - Fevzi Çakmak Mahallesi,1430000,40.7669386,29.3973465
116.0,3+1,2.Kat,2,0 (Yeni),10,Hayır,Kocaeli - İzmit - Çayırköy Mahallesi,4450000,40.800946,29.995282
25.0,Stüdyo,2.Kat,1,3,6,Hayır,Kocaeli - İzmit - Kabaoğlu Mahallesi,1550000,40.81542,29.929028
175.0,4+1,1.Kat,2,5-10,4,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,4100000,40.6944072,29.9682719
85.0,2+1,Unknown,1,21 Ve Üzeri,3,Hayır,Kocaeli - Darıca - Zincirlikuyu Mahallesi,2990000,40.7583923,29.3852797
35.0,1+1,6.Kat,1,1,7,Hayır,Kocaeli - İzmit - Kabaoğlu Mahallesi,2500000,40.81542,29.929028
100.0,3+1,Çatı Katı,2,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Dumlupınar Mahallesi,3200000,40.758402,30.0116271
105.0,2+1,2.Kat,1,11-15,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2565000,40.8283772,29.3860054
70.0,2+1,3.Kat,1,1,3,Hayır,Kocaeli - Kartepe - Köseköy Mahallesi,2070000,40.7400611,30.0029572
85.0,2+1,1.Kat,1,5-10,4,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2950000,40.7438656,30.0463012
70.0,2+1,4.Kat,1,1,4,Hayır,Kocaeli - Kartepe - Ertuğrul Gazi Mahallesi,2650000,40.7548512,30.0361888
175.0,4+1,4.Kat,2,5-10,5,Hayır,Kocaeli - Başiskele - Fatih Mahallesi,4290000,40.6944072,29.9682719
100.0,3+1,Çatı Katı,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2650000,40.7365963,30.0231861
135.0,4+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Körfez - Güney Mahallesi,2780000,40.7502682,29.7715563
115.0,2+1,3.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - İstasyon Mahallesi,2100000,40.7520434,30.0217413
190.0,4+1,2.Kat,1,4,2,Hayır,Kocaeli - Gölcük - Topçular Mahallesi,6050000,40.7127754,29.7976083
110.0,3+1,2.Kat,1,16-20,8,Evet,Kocaeli - İzmit - Erenler Mahallesi,2200000,40.7766241,29.9436979
140.0,3+1,1.Kat,2,5-10,4,Hayır,Kocaeli - İzmit - Topçular Mahallesi,3750000,40.77521369999999,29.9364694
85.0,2+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2250000,40.7147344,29.9538172
120.0,3+1,Yüksek Giriş,1,0 (Yeni),3,Hayır,Kocaeli - Kartepe - Ataevler Mahallesi,2350000,40.7438656,30.0463012
59.0,1+1,1.Kat,1,0 (Yeni),5,Evet,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,1865000,40.7365963,30.0231861
300.0,5+1,Unknown,5,5-10,2,Hayır,Kocaeli - Kandıra - Karaağaç Mahallesi,9850000,41.144361,30.316875
75.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Körfez - Yavuz Sultan Selim Mahallesi,2600000,40.7807635,29.7947139
150.0,3+1,4.Kat,3,21 Ve Üzeri,6,Hayır,Kocaeli - İzmit - Körfez Mahallesi,3500000,40.7610979,29.9494804
110.0,3+1,8.Kat,2,5-10,10,Hayır,Kocaeli - İzmit - Akpınar Mahallesi,4950000,40.795564,29.883291
120.0,3+1,3.Kat,1,11-15,5,Evet,Kocaeli - İzmit - Ayazma Mahallesi,2350000,40.8026437,29.9538172
125.0,3+1,2.Kat,2,5-10,3,Evet,Kocaeli - Karamürsel - 4 Temmuz Mahallesi,4900000,40.68921280000001,29.6180407
83.0,2+1,Bahçe Katı,1,1,3,Hayır,Kocaeli - Başiskele - Barbaros Mahallesi,2815000,40.7074291,29.9306863
75.0,2+1,4.Kat,2,0 (Yeni),6,Evet,Kocaeli - İzmit - Çayırköy Mahallesi,2500000,40.800946,29.995282
125.0,3+1,2.Kat,1,11-15,3,Hayır,Kocaeli - Darıca - Nenehatun Mahallesi,2890000,40.7812258,29.384554
78.0,2+1,3.Kat,1,3,5,Hayır,Kocaeli - Gebze - Adem Yavuz Mahallesi,2260000,40.8176435,29.3787483
95.0,2+1,Yüksek Giriş,1,5-10,4,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,1925000,40.7764794,29.3932622
40.0,1+1,5.Kat,1,0 (Yeni),5,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,2300000,40.78845039999999,29.9711627
115.0,3+1,3.Kat,2,0 (Yeni),3,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2950000,40.8283772,29.3860054
110.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2590000,40.8283772,29.3860054
75.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,1970000,40.8117542,29.3540715
85.0,2+1,Kot 1 (-1).Kat,1,4,5,Hayır,Kocaeli - Gebze - Cumhuriyet Mahallesi,2000000,40.8117542,29.3540715
70.0,2+1,Yüksek Giriş,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Adem Yavuz Mahallesi,24000000,40.8176435,29.3787483
170.0,4+1,3.Kat,2,4,4,Hayır,Kocaeli - Çayırova - Emek Mahallesi,2950000,40.8188859,29.403421
85.0,2+1,2.Kat,1,5-10,4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2260000,40.8228769,29.3932622
85.0,2+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2445000,40.8283772,29.3860054
110.0,3+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,2750000,40.8283772,29.3860054
80.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Darıca - Nenehatun Mahallesi,2400000,40.7812258,29.384554
90.0,2+1,Yüksek Giriş,1,2,4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,1875000,40.8228769,29.3932622
100.0,3+1,Düz Giriş (Zemin),2,0 (Yeni),4,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,2400000,40.8105789,29.3874568
80.0,2+1,Yüksek Giriş,1,4,4,Hayır,Kocaeli - Çayırova - Özgürlük Mahallesi,1820000,40.8283772,29.3860054
125.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - İnönü Mahallesi,2680000,40.8228769,29.3932622
75.0,2+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Gebze - Mimar Sinan Mahallesi,2390000,40.8105789,29.3874568
100.0,3+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Gebze - Ulus Mahallesi,2850000,40.8066419,29.3932622
90.0,2+1,3.Kat,1,5-10,7,Hayır,Kocaeli - İzmit - Veliahmet Mahallesi,3150000,40.7711951,29.9241801
130.0,3+1,2.Kat,1,0 (Yeni),4,Hayır,Kocaeli - Çayırova - Akse Mahallesi,2720000,40.8359257,29.4005185
95.0,2+1,1.Kat,1,2,3,Hayır,Kocaeli - Derince - Fatih Sultan Mahallesi,2450000,40.7740571,29.8265492
44.0,1+1,1.Kat,1,0 (Yeni),4,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,2600000,40.78845039999999,29.9711627
160.0,4+1,3.Kat,1,11-15,3,Hayır,Kocaeli - İzmit - Yeşilova Mahallesi,3500000,40.78845039999999,29.9711627
75.0,1+1,1.Kat,1,5-10,3,Hayır,Kocaeli - İzmit - Cumhuriyet Mahallesi,1895000,40.7593509,29.8742885
320.0,4+1,Unknown,2,21 Ve Üzeri,2,Hayır,Kocaeli - Kartepe - Acısu Mahallesi,10455000,40.7195576,30.1069594
120.0,3+1,1.Kat,1,11-15,5,Hayır,Kocaeli - İzmit - Körfez Mahallesi,1415000,40.7610979,29.9494804
115.0,3+1,Yüksek Giriş,1,4,3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2590000,40.7365963,30.0231861
110.0,3+0,2.Kat,4,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Paşadağ Mahallesi,3290000,40.7064933,29.9827252
150.0,4+1,Çatı Katı,2,0 (Yeni),4,Hayır,Kocaeli - Başiskele - Paşadağ Mahallesi,4240000,40.7064933,29.9827252
170.0,3+1,3.Kat,2,4,3,Hayır,Kocaeli - Darıca - Piri Reis Mahallesi,4100000,40.7806769,29.3656846
80.0,2+1,2.Kat,1,5-10,3,Hayır,Kocaeli - Başiskele - Paşadağ Mahallesi,2550000,40.7064933,29.9827252
100.0,2+1,5.Kat,1,21 Ve Üzeri,6,Hayır,Kocaeli - İzmit - Kozluk Mahallesi,1000000,40.7625464,29.9118896
110.0,2+1,2.Kat,1,5-10,3,Hayır,Kocaeli - Darıca - Bağlarbaşı Mahallesi,2750000,40.7617966,29.3918108
160.0,4+1,Bahçe Katı,2,5-10,3,Hayır,Kocaeli - Gölcük - İpek Yolu Mahallesi,2550000,40.7013674,29.8337835
80.0,2+1,Yüksek Giriş,2,21 Ve Üzeri,5,Hayır,Kocaeli - Gölcük - Ulaşlı Yavuz Sultan Selim Mahallesi,2200000,40.706641,29.696221
110.0,3+1,2.Kat,1,4,3,Hayır,Kocaeli - Kartepe - Fatih Sultan Mehmet Mahallesi,2450000,40.7365963,30.0231861
70.0,2+1,1.Kat,1,0 (Yeni),3,Hayır,Kocaeli - Başiskele - Yeşilyurt Mahallesi,2400000,40.7147344,29.9538172
85.0,2+1,Yüksek Giriş,1,5-10,3,Hayır,Kocaeli - Darıca - Kazım Karabekir Mahallesi,2489000,40.7764794,29.3932622
105.0,3+1,9.Kat,1,21 Ve Üzeri,9,Evet,Kocaeli - Gebze - Barış Mahallesi,3250000,40.77345750000001,29.4498523
38.0,1+1,2.Kat,1,0 (Yeni),3,Hayır,Kocaeli - İzmit - Kabaoğlu Mahallesi,1600000,40.81542,29.929028
